AveragePressure;AverageRelativeHumidity;DailyPrecipitation;MaximumTemperature;MinimumTemperature;WindSpeed
1005.14;86;11.3;32.5;24.4;39
1003.13;85.13;6.2;32.5;25;26
1003.31;80.13;0;33.2;24.4;24
1003.86;74.5;9;34.3;24.4;41
1004.32;77.75;0;33.5;24.8;30
1004.59;76.38;25.1;32;25.4;26
1004.92;87.75;7.4;31;23.7;19
1004.28;78.88;0;32.5;24.4;24
1004.57;75.5;0;32;24.6;24
1004.33;73.5;0;32.1;25.3;NA
1004.11;76.75;1.6;32.2;24.9;NA
1004.92;83.75;2.1;29.5;24.5;NA
1006.07;78.5;0;30.5;23.3;NA
1006.08;75.25;0;31.8;24.4;NA
1004.18;72.13;10.1;31.4;24.1;NA
1005.72;83.5;0.7;31.2;24.4;NA
1008.59;81.63;9.3;32;24.5;NA
1007.77;75.13;0;34.6;24;NA
1005.68;71.63;0;35.4;24.2;NA
1005.52;76;0.7;33.5;25.4;NA
1003.51;74.25;0;35;24.6;NA
1000.88;72.38;3.4;32.9;25.5;NA
999.63;87.88;78.1;30.4;24.6;NA
1001.22;91.38;30.8;28.4;23.5;NA
1005.25;88.13;7;29.1;23.7;NA
1008.36;90.38;4.4;27.3;24;NA
1006.82;79.38;0;30.9;24;NA
1005.14;81.75;0.1;31.1;24.2;NA
1004.5;84.25;14.3;31.4;24.6;NA
1004.75;88;6.2;29.5;23.4;NA
1006.43;87.38;10.7;31;24;NA
1006.72;83.63;13.7;31.3;23;NA
1005.12;83.5;14.4;31.5;23.8;NA
1004.72;88.5;14.4;29;23.5;NA
1004.58;85.5;5.5;30.7;24;NA
1006.65;79.13;9.2;33.5;23.4;NA
1008.04;75.38;0.6;34.5;24.4;NA
1009.31;86.63;27;29.5;25.1;26
1008.56;81.13;0;31.5;22.9;24
1007.46;80.88;0.2;30.5;23.3;19
1006.26;82.13;18;32.2;23.7;19
1007.46;85;23.6;31.3;23.9;22
1008.79;91.13;3.5;26.7;24;15
1009;85.88;0.3;31;23.8;26
1009.39;79.88;8.5;32.8;24.2;33
1007.43;74;0.1;33.6;23.9;22
1006.39;76;0;31.9;25;19
1006.82;75.13;21.7;32.4;25;26
1007.3;78.63;0.8;32.2;22.3;26
1006.16;76.25;13.6;33.6;23.9;24
1005.96;75.75;0;33.6;23.6;11
1006.47;74.63;11.9;34;23.9;24
1007.11;80.25;0;33.2;24;26
1007.25;77;0;32.7;24.2;28
1006.41;79.5;18.1;32;24.6;22
1005.2;82.5;1.9;33;24;24
1005.44;78.75;0;33.6;24.7;20
1006.62;77;0;32.8;25;15
1007.2;82.38;6.4;31.2;25.4;30
1007.86;87.13;41.5;31;24.2;19
1006.93;82.13;0;30.2;23;19
1007.13;78.63;2.9;31.2;23;17
1007.82;85.88;0.4;31.2;23.9;24
1006.91;86.63;19.7;31.9;24.1;31
1004.14;78.13;7.9;33;24.1;31
1005.41;85.75;39.7;31;23.5;31
1007.47;90.13;10.7;29;23.9;15
1007.51;88.75;6.3;30.3;24.3;19
1008.2;87.63;4.3;31;24.2;19
1007.5;83.38;1.6;31.4;22.9;17
1004.67;78;2.5;34;23.6;19
1006.05;77.13;0;33.2;24.4;15
1007.02;81.5;0.9;32.3;25.2;22
1008.45;83.38;14.7;32;24.4;30
1007.93;79.25;13.7;32.8;23.9;31
1008.1;79;0;33.1;23.2;20
1008.09;75.63;0.4;33;24.7;17
1008.47;81.25;0.6;31.8;24;24
1009.02;80;7.6;32.5;24.4;22
1008.35;79.88;16.5;33.7;23.6;33
1005.8;82.63;22.3;31.7;23.1;19
1005.55;87.75;10.9;30;23.1;17
1006.16;82.38;0;33.2;23.6;13
1005.28;78.63;3.4;32.4;24.6;22
1005.74;82.75;6.3;31.1;23.8;26
1008.03;86.88;0.5;28.5;24;15
1007.74;81.38;26.2;30.8;23.8;22
1009.19;83;2.2;30.3;22.5;26
1010.57;78.75;0;32;23.2;15
1010.8;74.88;0;32.4;22.9;22
1011.72;80.88;13.3;30.5;23.9;15
1011.89;77.5;0;31.7;23.7;20
1011.05;77;0;33;24;20
1011.51;77.88;0;33.5;23.9;17
1011.52;76.75;0;33.5;23.5;22
1009.8;74;0;34.4;23.1;13
1008.57;77.88;0;32.9;23.6;15
1008.57;77.13;0;34.5;24.2;9
1009.14;82.5;1.3;32.6;24.5;28
1010.86;84.13;4.6;31.2;23.9;24
1013.23;88.63;12.9;29.7;23.5;26
1014.77;90.13;1.1;24.1;22;22
1012.84;80.38;0;29.1;22.1;19
1012.62;79.75;0;30;21.8;17
1012.26;77.88;0;31.4;21.6;13
1011.54;76.75;0;32.5;21.6;17
1011.84;72.88;0;33.5;21.6;9
1011.01;72.25;0;33.6;21.3;11
1011.72;71.63;0;33.2;22.5;19
1012.69;73.38;0;33.3;22.5;15
1012.18;73;0;33.1;22.8;17
1013.02;76.38;0.7;32.1;22.5;28
1012.39;73.38;0;31.7;22.3;28
1011.86;77.88;0.6;30.5;22.6;24
1012.82;78.13;0;31;21.1;13
1013.05;73.25;0;32.5;20.6;11
1011.45;70.25;0;32.7;21.5;15
1011.51;75.38;2;31;22.1;24
1012.53;80.25;0;31;21.2;15
1011.9;70.5;0;32.9;21;17
1011.14;71;0;32.1;20.7;13
1010.59;70.25;0;32.7;21.5;15
1008.84;71;0;32.4;22.4;19
1010.35;73;4.7;31.4;21.9;31
1012.88;72.13;0;30;20.3;28
1013.42;72.88;0;30;17.6;17
1014.41;69;0;30.5;15.4;17
1015.09;68.75;0;31.7;18;11
1015.15;69;0;31.3;17.9;11
1015.56;70.25;0;31;17.9;15
1013.73;69.13;0;31.5;19.5;15
1012.66;68.5;0;32;19;11
1010.87;71.5;0;32.4;20;11
1012.59;68.5;0;32.5;20.4;15
1014.94;66.25;0;32;19.9;20
1016.93;62.13;0;30.7;18.1;24
1015.47;67.88;0;31.1;18.9;28
1015.37;63;0;31;23;30
1016.02;67;0;30.2;21.4;24
1015.02;70.38;0;30.6;20;22
1014.16;73.25;0;31;19;20
1013.68;72.38;0;31;18.2;13
1011.17;70.13;0;31.5;17.4;15
1011.04;72.63;0;31.1;17.9;17
1011.98;71.25;0;31;20.1;17
1012.63;71.75;0;31;19.5;17
1012.35;71.63;0.6;30;20.9;15
1011.34;77.38;0;28.8;21;15
1012.48;73.88;0;27.1;20.5;11
1013.48;70.63;0;29.3;20.5;17
1012.95;72.38;0;31;18.9;15
1013.88;72.38;0;31.7;18.5;15
1013.53;75;0;30.1;18.9;17
1012.97;75;0;31.2;20.5;20
1013.98;71.63;0;30;23.2;22
1016.02;72.13;0;25.9;21.1;15
1016.05;74.25;0;27.5;17.1;15
1015.75;75.63;0;28.5;16.7;11
1015.24;70.63;0;29.6;16.2;17
1014.96;71.25;0;29.9;14.6;11
1015.82;70.63;0;30;15.5;11
1015.43;73.88;0;29.5;18.9;17
1016.65;68.88;0;29.1;18.5;15
1015.62;66.63;0;28.5;15.9;19
1015.66;68.63;0;28.3;14.2;15
1015.48;70.63;0;29.7;13.4;11
1014.29;71.25;0;29.4;14.3;13
1013.06;73.25;0;29.6;15.9;13
1014.38;72.38;0;28.9;19.5;20
1016.38;70.13;0;26.5;17.5;22
1018.22;63.75;0;26;16.8;22
1017.46;69.5;0;26.7;16.4;19
1017.13;65.5;0;28.1;18.8;24
1016.43;60.63;0;30;20.1;26
1015.98;70.63;0;31.1;19;19
1016.31;70.25;0;31.5;19.1;11
1015.62;70.88;0;32;19;17
1013.7;70;0;32.1;19.1;13
1011.88;69.88;0;33.3;19.7;13
1013.16;71;0;32;20.5;19
1013.68;70.25;0;33.1;19.8;13
1014.76;68.13;0;31.4;18.2;15
1017.27;69.25;0;31.3;18.2;13
1017.26;70.75;0;30.9;18.5;15
1016.04;70.88;0;31;18.5;13
1016.19;71.13;0;30.2;17.2;17
1015.84;66.13;0;30.5;18.3;13
1015.11;73.63;0.7;26.8;20.3;7
1013.81;75.5;0;27.4;20.4;15
1010.99;84.5;5.5;25.1;21.4;6
1010.12;67;0;29.8;16.1;31
1009.97;63.75;0;30;12.5;11
1010.59;68;0;29.5;11.2;11
1010.36;64.25;0;30.6;11.7;13
1011.74;62.75;0;31.5;12.7;13
1010.78;63.13;0;31.5;15.4;17
1009.14;60.5;0;32.9;17.6;17
1012.21;54.13;0;32.3;13.4;20
1012.12;60.5;0;32.1;11.9;11
1010.75;61;0;33.3;14.1;17
1011.38;58.75;0;32;13.9;17
1012.26;57.88;0;31.5;12.6;15
1011.99;59.25;0;32.2;12;15
1012.59;59.38;0;32;12.2;13
1011.71;59.25;0;32.5;15.1;13
1012.29;62.25;0;32.2;16.9;17
1013.74;70.63;4.8;30.6;21.4;30
1012.83;79.38;0;29.4;22.6;11
1012.37;75.5;0;31.7;22;20
1013.39;69.25;0;31;22;17
1013;64.38;0;32.6;18.4;15
1011.96;62.5;0;33.3;17.9;13
1011.25;60;0;33.8;17;17
1010.68;56.38;0;34;15.4;13
1010.61;58.25;0;34.5;15.3;13
1011.14;55.75;0;34.4;15.4;19
1011.68;54;0;34.6;15.9;13
1011.52;56.88;0;34.5;16.4;13
1011.94;55;0;34.5;19;19
1012.26;53.5;0;34.6;17.9;15
1011.34;55.88;0;34.5;16.7;13
1009.96;58.5;0;34.6;16.6;11
1010.41;54.63;0;35.3;16.3;13
1010.32;63.13;0;29.7;17.3;9
1011.29;64.75;0;33.5;18.5;17
1010.71;59.63;0;33.2;22.1;24
1009.16;59;0;33.4;22.7;24
1008.54;57.75;0;33.8;19.3;26
1007.96;51.25;0;34.9;17;19
1007.06;53.25;0;35;15.9;13
1007.83;51.5;0;36;16.5;9
1007;57.63;0;34.5;16.1;9
1006.14;59.13;0;35.9;16.7;9
1007.05;49.63;0;36.6;16.6;20
1005.93;43.88;0;36.3;17;26
1006.86;48.13;0;34.5;17.5;17
1009.37;50.63;0;34.5;17.8;11
1007.65;51;0;35;16.7;20
1006.56;45.63;0;36.1;16;31
1007.6;46.5;0;35;17.2;26
1007.48;49.75;0;33.5;19.4;20
1006.22;54;0;34.7;18;11
1006.4;51.5;0;35;18;9
1006.22;54.5;0;35.2;17;13
1006.02;54;0;35.6;17.1;9
1008.18;57;0;33.5;20.4;24
1010.63;71;0;31.8;24.8;28
1011.63;71.63;0;34.1;23.2;46
1012.65;68.75;0.2;34.5;23.3;28
1011.59;71.63;2.9;35.6;22;50
1010.51;66.5;0;35.5;20.9;11
1009.06;53.13;0;37.4;22;17
1008.07;44.63;0;36.5;18.4;22
1009.19;53;0;33.1;18.5;7
1010.63;55.75;0;34.3;18.1;7
1009.61;51.75;0;36.7;19;15
1007.88;54.75;0;35.6;21;13
1008.07;54.63;0;36.2;21.5;17
1009.27;53.38;0;37.5;21.6;17
1009.67;53.88;0;37.6;21.9;20
1010.86;55.25;0;36;24.8;31
1010.71;54.88;0;36.2;25.6;20
1011.36;53.88;0;36.8;24.4;20
1011.93;50.75;0;37.5;25.4;22
1009.8;49;0;37.2;23.6;15
1009.18;49.38;0;37.5;21.6;15
1010.77;51.5;5.2;37;22.7;28
1015.03;79.75;0;28.3;21.2;15
1012.68;72.75;0;32;20.9;13
1012.82;66.13;0;35.5;23.2;13
1011.36;65;0;34.7;23.9;33
1011.51;60.63;0;33.5;22.1;20
1010.81;59.5;6.5;36.3;23;43
1012.63;71.75;22.3;32.6;20.4;43
1012.35;69.13;0.3;33;20.1;33
1011.02;71;9.3;35;21.5;39
1011.01;66.5;0;33.5;22;20
1008.55;59.25;0;35.5;22.1;19
1007.22;51.75;0;37.4;23;15
1007.41;52.75;0;37.9;23;19
1008.38;55.25;0;38;23.8;28
1006.66;53.25;0;38.6;24.3;19
1005.45;53.75;0;38.6;25;17
1005.25;54.5;0;37.4;25.5;22
1004.47;59.5;0;37.7;25.1;30
1005.41;56.88;0;38;24.4;17
1006.77;56.38;0;37;25.2;24
1005.16;60.38;0;38;24.5;37
1004.06;55.38;0;37.6;25.6;22
1005.2;53.38;0;37.5;25.8;26
1004.66;53.88;0;38.3;25.6;22
1005.57;52.38;0;39;25.7;19
1006.2;56.5;19.5;39.5;25.4;39
1004.78;58.88;0;38.1;24.9;28
1005.18;58;0.4;37.6;26.2;24
1006.57;66.63;14.7;36.4;24.2;41
1006.42;75.25;2.9;35;23.9;35
1006.46;71.25;14.8;35;23.5;35
1006.25;59.88;0;37;24.6;24
1004.79;63.25;1.6;38;25;46
1004.9;66.75;1.1;36.9;23.6;33
1006.44;67.38;28.9;34.5;23.8;37
1006.55;90.25;54.2;24.3;22.4;35
1005.77;87.63;23.7;28.6;22.9;22
1007.05;77.38;0;32.8;22.5;41
1008.53;74.5;34.2;34.3;23.4;37
1009.21;75.63;0;34.5;22.6;19
1006.38;67.75;0;36;24.1;19
1004.08;64.13;0;35.6;24.5;22
1003.64;69.63;4.3;35.9;24.8;30
1004.61;66.63;0;36.7;24.9;20
1004.71;68.88;7.4;36.4;26.2;63
1004.23;70.5;4.1;34.5;24.4;35
1004.66;71.13;0;35.7;24;20
1004.97;73.38;0.3;34.6;25;26
1005.77;75.63;0.4;35;25.9;22
1005.67;75.25;7;33;26.2;22
1004.55;77;0;33.7;25.8;22
1004.81;71.88;0;33.8;25.4;24
1004.16;69.88;0.4;34.8;26.4;39
1002.45;69.75;0.4;34.9;24.5;22
1002.44;67.63;1.5;35;25.5;31
1004.93;81.63;0;32.2;24.1;19
1004.19;77.75;0;33.1;24.5;17
1004.41;80.38;7.8;32.4;25;26
1005.98;83.13;10;33.5;24.1;37
1005.26;80.75;1;33.1;24.5;33
1005.45;79.63;13.3;32.5;24.5;41
1006.2;81.63;0;31;25;22
1003.94;69.5;0;34.5;25.1;22
1002.38;74;4;33;25.4;24
1003.08;76.88;0;35;24.6;20
1002.17;80.5;21.5;35.5;25.1;50
1001.36;80.13;0;34.6;24.6;30
1001.29;77.75;10;35.4;24.6;28
1002.31;83.75;6.4;31.9;24.4;19
1002.88;80.25;2.5;32;25.5;28
1004.11;77.38;0;33.3;25.1;30
1004.35;73.38;1.2;32.6;25.2;30
1005.77;79.13;3.7;32.1;25.1;35
1007.37;76.25;0.7;32.7;24.6;24
1005.93;71.63;1.1;35.6;24.5;35
1004.29;69;0;32.7;24.6;28
1002.67;65.25;0;35.3;25.5;35
1002.62;73;0;32.2;25.2;24
1004.49;71.75;0;32;25.9;37
1003.69;68.75;0;33.4;24.4;22
1004.52;75.25;0.6;28.7;25.5;24
1005.99;78.88;2.8;30.7;24.7;24
1007.17;73.13;0;31.4;25;19
1005.85;69.13;0;32.3;25;17
1006.19;70.88;0;32.5;23.4;24
1006.47;69.5;0;33.2;23.7;22
1005.75;66.75;1.4;32.3;25.2;22
1004.57;67.13;0;33.5;24.2;35
1004.11;68.5;0;32.5;25.5;33
1004.18;75.38;0;33.4;25.5;24
1003.29;74.88;0;32.6;24.4;33
1003.72;74.63;0;32.7;24;22
1005.63;74.63;0;32;25;35
1003.78;79.13;3.2;31.5;25.2;28
1002.38;78.5;0;33.1;24.2;35
1003.39;80.13;3;30.7;25.4;22
1003.54;80.5;0;32.4;24.8;22
1003;75.25;0;34.7;24.4;28
1003.97;76.63;0.4;33.8;24.6;43
1006.02;83.25;13.6;31.6;25.1;30
1006.45;78.88;0;33.8;24.5;26
1005.2;66.63;0;36.4;24.8;20
1004.12;68.63;0.8;36.3;26;24
1004.37;73.5;0.2;34.5;25.3;15
1005.36;69.5;0;34.5;26.5;33
1007.1;75.38;4.2;32.9;25.1;28
1007.43;72;0;33.6;24.5;22
1007.32;72.25;10;31.4;24.9;19
1005.9;86.88;1.9;30.7;23;19
1005.88;77.13;0;30;24.8;26
1006.41;73.75;0.3;33.3;24.2;19
1008.03;75.63;0.6;33.3;24.4;22
1005.86;74.88;1.9;31.5;24.9;17
1004.34;85.5;9.5;31.1;24.2;15
1003.64;94.63;42.2;25.7;22.7;17
1004.7;88.63;3.3;29;22.6;20
1004.6;79.63;0;29.5;23.6;20
1005.22;79;10.1;31.5;24.2;15
1006.31;82;0.2;29;23.2;19
1006.06;75.88;0.5;31.4;24.2;19
1004.88;71.5;0;32.1;24.9;19
1005.01;71.5;0.1;31;24.7;20
1004.23;71;0;31.7;24.3;22
1003.8;68.25;0;33.1;24.2;20
1005.25;72.5;0.5;31.8;25.1;22
1005.67;70.38;0;30.6;24.9;26
1006.16;69.25;0;31.8;25.3;22
1006.04;74.5;0.5;31.6;24.7;15
1006.47;73.63;1.7;32.7;24.6;22
1004.63;83.38;18.8;30.5;23.9;19
1004.08;89.38;1.7;28.3;23.7;24
1005.08;83.5;3.5;31.1;24.3;24
1007.77;76.75;1.4;32.2;24.2;20
1007.49;83.13;21.1;31.5;23.5;24
1005.39;83.88;3;32.6;23.4;39
1004.5;75;0;34.3;23.5;24
1005.03;74;0.2;32.6;24.9;31
1004.95;76.25;0;32.2;25.1;33
1004.73;73.75;0.1;32.5;24.6;24
1003.54;77.13;0;32.8;24.5;20
1007.09;77.5;0;29.4;25.1;22
1008.73;82.38;34.4;32;24.1;22
1008.25;86.75;7.7;30.3;22.6;19
1006.75;77.88;22.7;33.1;24.3;26
1006.66;80.13;4.5;32.8;23.6;13
1006.36;84.13;1.6;32.6;25;17
1007.09;80.13;23.8;33.5;25.4;22
1007.04;83.75;4.2;33;24.6;24
1005.41;81.88;0;32.2;24.6;26
1005.51;75.25;33.7;34.8;24.6;19
1007.82;79.63;0.3;34;24.8;20
1008.08;74.75;0;33.7;24.8;22
1006.29;70.38;0;34.5;25.2;17
1006;71.88;0.6;33.5;25.1;19
1005.99;78.13;17.8;32.5;24.4;17
1007.16;83.88;13.8;31.9;23.4;11
1009.93;81.63;5.5;32;23.6;15
1009.71;79.5;0;31.9;23.9;30
1007.61;74.63;17.3;33.8;24.6;31
1008.44;85.88;26;31;23.2;24
1009.8;91.75;21.4;28.6;24;20
1011.04;88.88;3.4;29.5;23.9;15
1010.61;87;2.4;29.4;24.4;19
1008.7;78.63;0;32.9;24;19
1007.73;72.13;0;34.5;24.5;22
1007.62;75.5;6.4;34.5;24.6;22
1007.56;81.13;18.5;32.5;24.2;24
1008.69;78.38;24;29.8;23.6;24
1009.73;82.13;12.6;31.9;22.9;15
1011.16;78.88;0.6;35.3;23.5;19
1009.15;74.75;0;34.5;23.7;17
1008.36;74.38;8.5;34;24.7;26
1008.86;78.75;0;32.5;24.8;22
1009.02;78.63;0;32;24.4;22
1008.79;76.13;0;34.5;24.2;13
1006.72;72.63;0;35.3;24.9;17
1005.62;75.88;0;32.8;25;13
1007.27;75.88;0.2;33;24.6;20
1009.4;75.13;0;34.2;25;11
1010.06;79.88;0.6;31.5;25.2;19
1010.78;77.88;0;33;24.4;22
1011.4;81;0;32;24;24
1011.5;77.88;0;32.4;23.6;9
1012.37;78.25;0;32;24.8;17
1011.63;77.63;2.9;33.6;24.4;26
1008.96;79.25;1.9;33.1;23.5;22
1008.09;83.5;21.1;31.4;23.2;26
1009.22;82.63;17.2;33.5;23.6;26
1011.4;88.88;3.9;32;24.2;13
1011.44;80.88;0.6;32.5;23.3;17
1011.06;73.25;0;31.5;24.4;15
1011.06;72.63;0;32;24.9;17
1012.45;71.75;0;32.5;23.4;17
1013.21;84.75;24.8;31.5;23.1;41
1011.85;84.75;0;31;23.7;19
1010.98;78.75;0;32.7;23.4;28
1011.08;75.75;0;33.3;23.5;19
1012.33;74;0;33.6;23.7;13
1013.1;72.5;0;34.2;23.9;20
1012.97;71.38;0;34.1;23;19
1013.46;73;0;32.7;24;20
1013.16;71;0;33.7;23;19
1012.81;70.75;0;34.1;23;17
1013.16;70.25;0;34.7;23.4;22
1013.04;67;0;34.2;22.8;19
1012.33;66.75;0;34;21.5;17
1011.45;71.63;0;33.5;22.3;15
1010.85;71.63;0;33.5;22.5;15
1010.34;69.88;0;34;23.2;28
1010.52;69.38;0;34.5;22.9;28
1010.89;68.25;0;34.4;22.5;19
1010.36;69.5;0;34.1;21.9;15
1010.46;70.38;0;34.5;22.6;13
1012.74;74.25;7.7;30.4;23.2;31
1013.1;73.25;0;32.2;21.5;19
1011.97;72.63;0;32.5;22.8;15
1011;71;0;33.5;22.8;17
1011.22;71.25;3.4;33.2;24;19
1011.38;78.13;0;32.1;22.6;22
1011.83;75.63;0;33.2;22.9;15
1010.75;73.5;0;33.9;23.6;20
1010.19;76.25;5.9;33.6;21.7;20
1010.29;75.88;0;33.1;21.8;13
1011.15;70.38;0;34.3;21.8;13
1011.84;70.13;0;34.5;21.8;15
1013.13;78.5;0;31.4;23.4;30
1013.2;78.13;0.5;32;23;22
1011.8;79;0;31;22.5;20
1011.77;73.25;0;32.6;23.2;20
1013.06;73.75;0;32.8;23;13
1012.93;71.88;0;33;22.9;19
1012.07;71.25;0;33.5;22.9;13
1012.33;78;0;32.2;23.3;17
1013.14;75;0;32.4;23.1;15
1012.18;77.5;0;32.6;23.6;13
1010.74;71.38;0;34;22.7;22
1010.72;70.63;0;34.5;22.6;15
1010.87;72.75;24.9;33.9;22.8;50
1011.78;80;0;31.4;22.9;17
1012.54;77.38;0;32;24;15
1011.46;81.75;2.9;31.7;23;22
1011.2;83;0.2;29.5;22.8;15
1011.47;82.75;1;29.5;23;15
1010.5;79.88;0;30.5;23.6;17
1011.24;77.25;0.4;32.2;21.9;22
1012.3;78.13;0.6;33.4;22.3;33
1012.81;82.38;0;30.6;21.9;11
1011.11;76.75;0;32.6;21.9;15
1011.94;70.63;0;32.7;20.6;13
1011.43;74.75;0;32.5;19.9;20
1012;68.5;0;30.8;17.3;17
1012.55;68.5;0;31;18;15
1012.45;71.38;0;30;16.1;17
1012.28;69.63;0;31.6;15;15
1013;70.13;0;30.7;16.6;11
1013.41;72;0;31.4;17.9;13
1013.95;72.38;0;31;20.2;17
1015.85;71.5;0;32;19.4;11
1014.74;70.25;0;32;19;11
1014.78;71;0;31.7;18;15
1013.53;70.38;0;30.7;17;17
1014.29;70.38;0;31.6;17.4;13
1012.31;74.5;0;32.2;18.3;17
1011.91;72;0;31.8;18.2;15
1012.94;66.25;0;31.7;16.1;9
1013.25;65.63;0;31.4;15;9
1015.06;72.63;0;30.7;18;11
1014.75;71.13;0;30;20.9;19
1013.38;67.75;0;29.4;20;19
1012.96;69;0;30;20.1;15
1012.53;69.75;0;30.9;18.4;11
1011.77;69.13;0;31.7;18.6;17
1012.13;67;0;31.5;17.4;19
1012;69.38;0;31.2;17.5;17
1010.95;69.63;0;30;20.8;17
1012.76;61.5;0;30.5;21.7;20
1013.14;66.5;0;31;20.1;17
1013.44;72.13;0;31;19.3;19
1012.73;70.5;0;31.5;19.7;19
1011.47;67.5;0;31.5;19.4;20
1012.41;70.63;0;31;18.5;15
1012.92;69;0;30.5;18;19
1012.9;69.88;0;30.6;17.4;11
1012.28;65.63;0;29.5;15.5;15
1012.01;67.38;0;29.6;14.7;20
1012.39;68.75;0;29;14.2;15
1013.52;60.5;0;29.5;14.1;15
1013.58;65.88;0;29.3;13.2;20
1012.88;70;0;28.7;15.6;15
1014.03;70.63;0;30;16;17
1015.33;66.75;0;30.6;17;20
1016.35;67.25;0;31.5;17.5;13
1017.76;66.5;0;30.2;18.6;19
1016.92;66.88;0;30;16.4;19
1016.16;64.13;0;30.6;15.9;13
1016.03;64.75;0;31.2;15.6;13
1015.99;62.75;0;32;16;13
1014.31;64.5;0;32.5;17;13
1013.48;62.5;0;33.2;17;15
1013.35;58.38;0;33.1;15.4;17
1013.39;58.38;0;32.1;13.9;11
1014.31;60.5;0;32;12.9;11
1014.76;65.25;0;31.5;13.6;11
1014.73;68.25;2;31;20.7;24
1015.29;80;23;29.9;20;50
1016.88;74.63;0;29.6;19.2;19
1016.32;68;1.8;31.1;20.4;15
1015.63;80;24.3;30;20;22
1014.99;73.38;0.1;31.7;20;19
1015.49;68.38;0;32.5;19.7;13
1015.11;66.38;0;33.7;20;15
1013.97;61.88;0;34.1;18.5;13
1011.48;57.75;0;34.5;17.2;9
1010.98;60.5;0;34.6;17.1;9
1012.1;61.63;0;34.3;17.6;11
1012.09;66.75;0;33;20.7;26
1012.03;65.25;0;34.5;21.9;13
1012.04;63.38;0;35;23.3;15
1011.23;64.75;0;34.1;22.9;19
1011.12;63.75;0;33.5;23.6;20
1011.1;63.25;0;35.3;23;11
1010.33;61.13;0;35.8;22.3;15
1010.07;62.75;0.6;35.3;21.6;44
1010.07;70.63;0;33.5;21.6;15
1009.21;57;0;36.1;20.1;15
1009.53;57.5;0;35.7;20.8;17
1010.33;66.13;4.8;34.9;23.5;43
1013.29;70.13;0;33.1;23.8;22
1014.88;63.88;0;33.1;22.2;15
1013.77;62.63;0;33.7;20.8;15
1012.32;58;0;34.9;21.9;13
1011.06;56.75;0;36.5;22.5;13
1009.97;52.88;0;37.5;22;22
1008.49;51;0;37;19.4;15
1009.52;52;0;37.5;19.2;15
1011.62;55.13;0;37.5;22.2;19
1012.63;67.25;1.8;36.1;24.1;35
1016.54;79;15;28.4;23.4;22
1017.02;75.38;0;31.7;22.1;15
1015.36;68.5;0.2;32.5;21.4;20
1014.69;66.63;0;32.8;22.8;19
1012.73;63;0.1;33.5;23.5;26
1010.98;53;0;34.8;22;28
1011.06;47.75;0;34;18.5;20
1011.57;49.25;0;35;18.3;24
1011.46;50.13;0;33.5;17.1;17
1012.08;52.88;0;34.6;19;15
1013.33;54;0;35.7;18.6;17
1013.64;53;0;36.1;18.6;13
1013.8;52.63;0;36.6;20.5;22
1011.05;51.5;0;36.3;20.5;20
1007.49;45.5;0;37.3;21.6;31
1007.76;45;0;36.7;21.3;20
1010.19;44.13;0;35.5;19.4;19
1009.34;51.75;0;34.9;18.2;9
1008.86;47.5;0;37;16;26
1009.91;44.75;0;37;18.3;19
1009.15;48.13;0;37.1;19;17
1007.03;54.13;0;35.5;19.7;9
1007.18;55.5;0;36.4;21.3;11
1007.39;56.25;0;37.1;22;15
1007.13;51.5;0;38.1;21.4;15
1006.8;52.5;0;38.3;22.8;17
1005.92;54.88;0;38.4;23.7;17
1007.31;56.88;0;37.7;25;20
1008.62;53.88;0;37.8;23.8;15
1007.9;50.63;0;38.6;23.9;20
1005.97;48;0;38.6;24.1;28
1003.62;45.38;0;39.4;23;33
1003.45;45.25;0;39.5;24.6;35
1004.49;44.13;0;38.5;25.2;22
1004.37;47.25;0;38;22.6;22
1005.55;48;0;37.9;24.3;17
1007.09;48.38;0;37.7;24.9;15
1007.91;45.38;0;38.5;25.8;22
1008.02;45.75;0;38.6;24.6;24
1009.4;51.63;0;38.2;26.6;30
1009.58;55.13;0;38.6;25.9;31
1008.92;50.88;0;38.1;27.2;26
1006.98;50.63;0;39.2;25.5;28
1005.48;50.63;0;38;24.3;20
1004.81;48;0;37.5;25.8;30
1005.11;49.75;0;37.5;23.9;19
1005.51;49.13;0;38.5;24.5;17
1005.88;45.63;0.7;39.7;24.8;28
1008.05;55;0.2;39.3;25.6;35
1010.36;65.38;0;33.5;23.8;26
1010.08;59.63;0;36.6;25.1;22
1010.12;61;0;36.4;26;28
1010.58;63.75;0.3;35.5;24.3;28
1008.25;57.25;0;38.6;24.1;22
1007.03;49.63;0;38.5;26;24
1006.17;49.63;0;37.9;25.6;19
1006.78;42.13;0;39;24.4;22
1006.83;51.88;0;38.6;26.1;17
1004.57;54.5;0;39;25.6;26
1004.54;55.63;2.4;38.5;27;28
1007.2;68.25;6.6;36.1;22.7;33
1009.25;68;0.6;34.7;21.8;52
1011;63.25;1.2;34.2;22.4;24
1009.99;74.88;17.9;35;23.2;56
1009.48;82.75;6.5;33.3;22.4;50
1006.99;63.25;0;37;23.1;22
1006.98;61.38;7;35.3;25.3;24
1006.49;64.63;0;36.2;24.8;20
1005.89;63.38;0.9;37.5;25.3;26
1006.78;62.13;0;36.4;24.9;24
1007.05;61.38;0;37.3;25.5;33
1006.13;67.5;7.7;36.5;26;50
